runtime,nr. points,bytes,time taken,mbs,ps
4251403802,10000,161640,0.023333023,6.857234058355832,428577.12864723953
4303248326,10000,161640,0.023838539,6.7118207202211515,419488.795013822
4356206498,10000,161640,0.023573921,6.787161117575646,424197.5698484779
4408580764,10000,161640,0.023447999,6.823609980536079,426475.62378350494
4460842132,10000,161640,0.024171829,6.6192756865854046,413704.7304115878
4514543338,10000,161640,0.023296485,6.867988883301494,429249.30520634336
4566358092,10000,161640,0.023483202,6.813380900952093,425836.30630950583
4618548932,10000,161640,0.023901026,6.694273291866216,418392.0807416385
4671657356,10000,161640,0.023511156,6.805280012603379,425330.0007877112
4723938004,10000,161640,0.023239802,6.884740240041632,430296.265002602
4775561386,10000,161640,0.023847073,6.709418803724885,419338.6752328053
4828517928,10000,161640,0.023483258,6.813364653235084,425835.2908271927
4880679690,10000,161640,0.023239763,6.884751793725263,430296.98710782896
4932302124,10000,161640,0.023902588,6.693835830664027,418364.7394165017
4985378710,10000,161640,0.023603127,6.7787628308740615,423672.6769296288
5037817560,10000,161640,0.023652545,6.764599750259433,422787.48439121456
5090348830,10000,161640,0.024035703,6.6567638982725,416047.7436420312
5143719354,10000,161640,0.023516732,6.803666427801279,425229.1517375799
5195952026,10000,161640,0.023472439,6.81650509348432,426031.56834277
5248124194,10000,161640,0.024026389,6.659344439982221,416209.02749888884
5301474812,10000,161640,0.023527371,6.800589832157619,425036.86450985115
5353767866,10000,161640,0.023382008,6.842868242966985,427679.2651854366
5405703616,10000,161640,0.024224821,6.604795965262241,412799.74782889005
5459488832,10000,161640,0.023459212,6.820348441371347,426271.7775857092
5511615372,10000,161640,0.023392923,6.839675400974901,427479.71256093134
5563575182,10000,161640,0.024131433,6.6303563489163695,414397.2718072731
5617195960,10000,161640,0.023573656,6.787237414510503,424202.33840690646
5669570726,10000,161640,0.023698546,6.751469056371644,421966.81602322776
5722202828,10000,161640,0.024127285,6.631496249992488,414468.5156245305
5775811822,10000,161640,0.023584043,6.78424814608759,424015.50913047435
5828206822,10000,161640,0.023305356,6.865374637486765,429085.9148429228
5879987954,10000,161640,0.02412372,6.632476251589721,414529.76572435757
5933567424,10000,161640,0.023642948,6.767345594974028,422959.09968587675
5986091840,10000,161640,0.02325133,6.881326788618113,430082.92428863206
6037765478,10000,161640,0.024059462,6.650190266099882,415636.89163124264
6091203244,10000,161640,0.023728101,6.743059632121424,421441.227007589
6143916834,10000,161640,0.023473141,6.816301235527023,426018.8272204389
6196080830,10000,161640,0.024354752,6.569559813214275,410597.4883258922
6250167758,10000,161640,0.023346685,6.8532213459855225,428326.33412409516
6302041040,10000,161640,0.024112932,6.635443586868655,414715.224179291
6355599586,10000,161640,0.024514155,6.5268413290199065,407927.5830637442
6410038218,10000,161640,0.02367507,6.758163756221207,422385.2347638254
